0,0.19019607843137254,0.4202473958333333,0.1,0.744140625
0,0.26715686274509803,0.431640625,0.12401960784313726,0.640625
0,0.3567401960784314,0.4495442708333333,0.11838235294117647,0.685546875
0,0.4432598039215686,0.4397786458333333,0.06838235294117648,0.650390625
0,0.501593137254902,0.4386393229166667,0.04975490196078431,0.6526692708333334
0,0.5462009803921568,0.44970703125,0.06740196078431372,0.6194661458333334
0,0.6090686274509803,0.44921875,0.09313725490196079,0.6204427083333334
0,0.6664215686274509,0.4723307291666667,0.0784313725490196,0.55859375
0,0.7251225490196078,0.4573567708333333,0.09240196078431373,0.599609375
0,0.7862745098039216,0.4568684895833333,0.09166666666666666,0.6070963541666666
0,0.8479166666666667,0.470703125,0.10661764705882353,0.5859375
